Fund Holdings as of,"10/Mar/2022"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"DOV","DOVER CORP","Industrials","Equity","18,876,371.94","0.04","18,876,371.94","124,203.00","151.98","United States","New York Stock Exchange Inc.","USD"
"7751","CANON INC","Information Technology","Equity","18,815,138.40","0.04","18,815,138.40","807,064.00","23.31","Japan","Tokyo Stock Exchange","JPY"
"GMAB","GENMAB","Health Care","Equity","18,722,863.55","0.04","18,722,863.55","57,466.00","325.81","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"HPE","HEWLETT PACKARD ENTERPRISE","Information Technology","Equity","18,711,324.64","0.04","18,711,324.64","1,143,724.00","16.36","United States","New York Stock Exchange Inc.","USD"
"VMC","VULCAN MATERIALS","Materials","Equity","18,705,153.90","0.04","18,705,153.90","106,655.00","175.38","United States","New York Stock Exchange Inc.","USD"
"FANG","DIAMONDBACK ENERGY INC","Energy","Equity","18,653,025.03","0.04","18,653,025.03","139,129.00","134.07","United States","NASDAQ","USD"
"MOS","MOSAIC","Materials","Equity","18,552,831.75","0.04","18,552,831.75","298,325.00","62.19","United States","New York Stock Exchange Inc.","USD"
"TWLO","TWILIO INC CLASS A","Information Technology","Equity","18,551,543.72","0.04","18,551,543.72","131,702.00","140.86","United States","New York Stock Exchange Inc.","USD"
"CDW","CDW CORP","Information Technology","Equity","18,537,636.16","0.04","18,537,636.16","108,968.00","170.12","United States","NASDAQ","USD"
"TEF","TELEFONICA SA","Communication","Equity","18,507,781.40","0.04","18,507,781.40","4,197,153.00","4.41","Spain","Bolsa De Madrid","EUR"
"IFC","INTACT FINANCIAL CORP","Financials","Equity","18,457,912.89","0.04","18,457,912.89","126,437.00","145.99","Canada","Toronto Stock Exchange","CAD"
"MTCH","MATCH GROUP INC","Communication","Equity","18,438,260.61","0.04","18,438,260.61","194,271.00","94.91","United States","NASDAQ","USD"
"KHC","KRAFT HEINZ","Consumer Staples","Equity","18,380,785.28","0.04","18,380,785.28","489,632.00","37.54","United States","NASDAQ","USD"
"FE","FIRSTENERGY CORP","Utilities","Equity","18,320,398.67","0.04","18,320,398.67","416,089.00","44.03","United States","New York Stock Exchange Inc.","USD"
"ORSTED","ORSTED","Utilities","Equity","18,287,864.76","0.04","18,287,864.76","144,329.00","126.71","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"VRSN","VERISIGN INC","Information Technology","Equity","18,275,945.16","0.04","18,275,945.16","87,747.00","208.28","United States","NASDAQ","USD"
"CLNX","CELLNEX TELECOM SA","Communication","Equity","18,240,685.35","0.04","18,240,685.35","399,580.00","45.65","Spain","Bolsa De Madrid","EUR"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Health Care","Equity","18,191,354.22","0.04","18,191,354.22","152,433.00","119.34","United States","New York Stock Exchange Inc.","USD"
"APO","APOLLO GLOBAL MANAGEMENT INC","Financials","Equity","18,151,068.03","0.04","18,151,068.03","292,429.00","62.07","United States","New York Stock Exchange Inc.","USD"
"HEIA","HEINEKEN NV","Consumer Staples","Equity","18,045,415.27","0.04","18,045,415.27","196,560.00","91.81","Netherlands","Euronext Amsterdam","EUR"
"FMG","FORTESCUE METALS GROUP LTD","Materials","Equity","17,999,233.51","0.04","17,999,233.51","1,343,799.00","13.39","Australia","Asx - All Markets","AUD"
"AUD","AUD CASH","Cash and/or Derivatives","Cash","17,999,867.87","0.04","17,999,867.87","24,458,004.00","73.59","Australia","-","AUD"
"6503","MITSUBISHI ELECTRIC CORP","Industrials","Equity","17,976,670.06","0.04","17,976,670.06","1,587,711.00","11.32","Japan","Tokyo Stock Exchange","JPY"
"URI","UNITED RENTALS INC","Industrials","Equity","17,954,020.00","0.04","17,954,020.00","55,888.00","321.25","United States","New York Stock Exchange Inc.","USD"
"MTB","M&T BANK CORP","Financials","Equity","17,897,440.20","0.04","17,897,440.20","102,918.00","173.90","United States","New York Stock Exchange Inc.","USD"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","17,841,542.13","0.04","17,841,542.13","84,489.00","211.17","United States","New York Stock Exchange Inc.","USD"
"VMW","VMWARE CLASS A INC","Information Technology","Equity","17,839,486.73","0.04","17,839,486.73","156,473.00","114.01","United States","New York Stock Exchange Inc.","USD"
"KEY","KEYCORP","Financials","Equity","17,834,685.12","0.04","17,834,685.12","776,772.00","22.96","United States","New York Stock Exchange Inc.","USD"
"UCG","UNICREDIT","Financials","Equity","17,833,304.30","0.04","17,833,304.30","1,731,373.00","10.30","Italy","Borsa Italiana","EUR"
"LBRDK","LIBERTY BROADBAND CORP SERIES C","Communication","Equity","17,776,489.32","0.04","17,776,489.32","128,202.00","138.66","United States","NASDAQ","USD"
"8053","SUMITOMO CORP","Industrials","Equity","17,728,044.02","0.04","17,728,044.02","1,067,965.00","16.60","Japan","Tokyo Stock Exchange","JPY"
"GWW","WW GRAINGER INC","Industrials","Equity","17,705,009.00","0.04","17,705,009.00","36,524.00","484.75","United States","New York Stock Exchange Inc.","USD"
"ENGI","ENGIE SA","Utilities","Equity","17,650,696.85","0.04","17,650,696.85","1,446,816.00","12.20","France","Nyse Euronext - Euronext Paris","EUR"
"HZNP","HORIZON THERAPEUTICS PUBLIC PLC","Health Care","Equity","17,577,588.48","0.04","17,577,588.48","173,829.00","101.12","United States","NASDAQ","USD"
"SWKS","SKYWORKS SOLUTIONS INC","Information Technology","Equity","17,539,675.64","0.04","17,539,675.64","133,412.00","131.47","United States","NASDAQ","USD"
"4911","SHISEIDO LTD","Consumer Staples","Equity","17,396,912.21","0.04","17,396,912.21","349,945.00","49.71","Japan","Tokyo Stock Exchange","JPY"
"ENPH","ENPHASE ENERGY INC","Information Technology","Equity","17,375,337.12","0.04","17,375,337.12","97,221.00","178.72","United States","NASDAQ","USD"
"CSGP","COSTAR GROUP INC","Industrials","Equity","17,368,873.28","0.04","17,368,873.28","309,716.00","56.08","United States","NASDAQ","USD"
"SWK","STANLEY BLACK & DECKER INC","Industrials","Equity","17,348,214.40","0.04","17,348,214.40","115,964.00","149.60","United States","New York Stock Exchange Inc.","USD"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Equity","17,334,078.33","0.04","17,334,078.33","1,186,453.00","14.61","United States","NASDAQ","USD"
"ORA","ORANGE SA","Communication","Equity","17,326,813.00","0.04","17,326,813.00","1,492,521.00","11.61","France","Nyse Euronext - Euronext Paris","EUR"
"SPLK","SPLUNK INC","Information Technology","Equity","17,301,099.80","0.04","17,301,099.80","136,315.00","126.92","United States","NASDAQ","USD"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","17,281,616.75","0.04","17,281,616.75","177,703.00","97.25","United States","New York Stock Exchange Inc.","USD"
"RF","REGIONS FINANCIAL CORP","Financials","Equity","17,207,278.00","0.04","17,207,278.00","782,149.00","22.00","United States","New York Stock Exchange Inc.","USD"
"GLE","SOCIETE GENERALE SA","Financials","Equity","17,176,616.59","0.04","17,176,616.59","703,311.00","24.42","France","Nyse Euronext - Euronext Paris","EUR"
"DRE","DUKE REALTY REIT CORP","Real Estate","Equity","17,147,537.76","0.04","17,147,537.76","314,576.00","54.51","United States","New York Stock Exchange Inc.","USD"
"ESS","ESSEX PROPERTY TRUST REIT INC","Real Estate","Equity","17,040,192.87","0.04","17,040,192.87","49,719.00","342.73","United States","New York Stock Exchange Inc.","USD"
"SGRO","SEGRO REIT PLC","Real Estate","Equity","16,992,429.06","0.04","16,992,429.06","1,013,957.00","16.76","United Kingdom","London Stock Exchange","GBP"
"COO","COOPER INC","Health Care","Equity","16,868,819.30","0.04","16,868,819.30","43,781.00","385.30","United States","New York Stock Exchange Inc.","USD"
"ZM","ZOOM VIDEO COMMUNICATIONS INC CLAS","Information Technology","Equity","16,857,772.85","0.04","16,857,772.85","163,145.00","103.33","United States","NASDAQ","USD"
"6971","KYOCERA CORP","Information Technology","Equity","16,852,031.66","0.04","16,852,031.66","309,314.00","54.48","Japan","Tokyo Stock Exchange","JPY"
"MT","ARCELORMITTAL SA","Materials","Equity","16,805,470.54","0.04","16,805,470.54","569,957.00","29.49","France","Euronext Amsterdam","EUR"
"DBK","DEUTSCHE BANK AG","Financials","Equity","16,800,299.63","0.04","16,800,299.63","1,565,437.00","10.73","Germany","Xetra","EUR"
"NTRS","NORTHERN TRUST CORP","Financials","Equity","16,790,867.80","0.04","16,790,867.80","158,854.00","105.70","United States","NASDAQ","USD"
"4901","FUJIFILM HOLDINGS CORP","Information Technology","Equity","16,764,448.67","0.04","16,764,448.67","282,161.00","59.41","Japan","Tokyo Stock Exchange","JPY"
"PKI","PERKINELMER INC","Health Care","Equity","16,757,996.92","0.04","16,757,996.92","97,238.00","172.34","United States","New York Stock Exchange Inc.","USD"
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","Information Technology","Equity","16,714,859.68","0.04","16,714,859.68","42,992.00","388.79","United States","NASDAQ","USD"
"ML","MICHELIN","Consumer Discretionary","Equity","16,707,796.26","0.04","16,707,796.26","135,448.00","123.35","France","Nyse Euronext - Euronext Paris","EUR"
"6301","KOMATSU LTD","Industrials","Equity","16,698,496.70","0.04","16,698,496.70","713,238.00","23.41","Japan","Tokyo Stock Exchange","JPY"
"REP","REPSOL SA","Energy","Equity","16,687,877.59","0.04","16,687,877.59","1,280,897.00","13.03","Spain","Bolsa De Madrid","EUR"
"SYF","SYNCHRONY FINANCIAL","Financials","Equity","16,601,116.23","0.04","16,601,116.23","468,561.00","35.43","United States","New York Stock Exchange Inc.","USD"
"OKTA","OKTA INC CLASS A","Information Technology","Equity","16,585,754.76","0.04","16,585,754.76","100,083.00","165.72","United States","NASDAQ","USD"
"8801","MITSUI FUDOSAN LTD","Real Estate","Equity","16,574,941.32","0.04","16,574,941.32","770,386.00","21.52","Japan","Tokyo Stock Exchange","JPY"
"INVH","INVITATION HOMES INC","Real Estate","Equity","16,523,943.03","0.04","16,523,943.03","419,283.00","39.41","United States","New York Stock Exchange Inc.","USD"
"GEBN","GEBERIT AG","Industrials","Equity","16,308,651.89","0.04","16,308,651.89","27,322.00","596.91","Switzerland","SIX Swiss Exchange","CHF"
"STE","STERIS","Health Care","Equity","16,268,604.00","0.04","16,268,604.00","73,282.00","222.00","United States","New York Stock Exchange Inc.","USD"
"8750","DAI-ICHI LIFE HOLDINGS INC","Financials","Equity","16,268,271.03","0.04","16,268,271.03","803,300.00","20.25","Japan","Tokyo Stock Exchange","JPY"
"CTRA","COTERRA ENERGY INC","Energy","Equity","16,229,417.05","0.04","16,229,417.05","616,385.00","26.33","United States","New York Stock Exchange Inc.","USD"
"LGEN","LEGAL AND GENERAL GROUP PLC","Financials","Equity","16,216,600.36","0.04","16,216,600.36","4,826,968.00","3.36","United Kingdom","London Stock Exchange","GBP"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","16,184,133.12","0.04","16,184,133.12","342,304.00","47.28","United States","New York Stock Exchange Inc.","USD"
"MLM","MARTIN MARIETTA MATERIALS INC","Materials","Equity","16,146,469.25","0.04","16,146,469.25","43,525.00","370.97","United States","New York Stock Exchange Inc.","USD"
"BFB","BROWN FORMAN CORP CLASS B","Consumer Staples","Equity","16,078,518.96","0.04","16,078,518.96","252,966.00","63.56","United States","New York Stock Exchange Inc.","USD"
"AEE","AMEREN CORP","Utilities","Equity","16,077,857.10","0.04","16,077,857.10","183,642.00","87.55","United States","New York Stock Exchange Inc.","USD"
"7733","OLYMPUS CORP","Health Care","Equity","16,068,147.72","0.04","16,068,147.72","877,900.00","18.30","Japan","Tokyo Stock Exchange","JPY"
"FTS","FORTIS INC","Utilities","Equity","16,058,648.34","0.04","16,058,648.34","340,215.00","47.20","Canada","Toronto Stock Exchange","CAD"
"SLHN","SWISS LIFE HOLDING AG","Financials","Equity","16,059,172.14","0.04","16,059,172.14","28,028.00","572.97","Switzerland","SIX Swiss Exchange","CHF"
"BT.A","BT GROUP PLC","Communication","Equity","15,905,397.07","0.04","15,905,397.07","7,099,424.00","2.24","United Kingdom","London Stock Exchange","GBP"
"G","ASSICURAZIONI GENERALI","Financials","Equity","15,900,684.52","0.04","15,900,684.52","858,982.00","18.51","Italy","Borsa Italiana","EUR"
"4519","CHUGAI PHARMACEUTICAL LTD","Health Care","Equity","15,896,561.89","0.04","15,896,561.89","490,800.00","32.39","Japan","Tokyo Stock Exchange","JPY"
"5108","BRIDGESTONE CORP","Consumer Discretionary","Equity","15,890,662.97","0.04","15,890,662.97","430,451.00","36.92","Japan","Tokyo Stock Exchange","JPY"
"VTR","VENTAS REIT INC","Real Estate","Equity","15,878,779.92","0.04","15,878,779.92","269,772.00","58.86","United States","New York Stock Exchange Inc.","USD"
"ETR","ENTERGY CORP","Utilities","Equity","15,812,663.57","0.04","15,812,663.57","145,057.00","109.01","United States","New York Stock Exchange Inc.","USD"
"TRU","TRANSUNION","Industrials","Equity","15,808,919.36","0.04","15,808,919.36","165,227.00","95.68","United States","New York Stock Exchange Inc.","USD"
"9020","EAST JAPAN RAILWAY","Industrials","Equity","15,796,188.13","0.04","15,796,188.13","279,196.00","56.58","Japan","Tokyo Stock Exchange","JPY"
"PPL","PEMBINA PIPELINE CORP","Energy","Equity","15,797,948.89","0.04","15,797,948.89","429,596.00","36.77","Canada","Toronto Stock Exchange","CAD"
"9735","SECOM LTD","Industrials","Equity","15,787,569.09","0.04","15,787,569.09","216,843.00","72.81","Japan","Tokyo Stock Exchange","JPY"
"2914","JAPAN TOBACCO INC","Consumer Staples","Equity","15,787,818.13","0.04","15,787,818.13","878,098.00","17.98","Japan","Tokyo Stock Exchange","JPY"
"TDY","TELEDYNE TECHNOLOGIES INC","Information Technology","Equity","15,786,249.66","0.04","15,786,249.66","37,138.00","425.07","United States","New York Stock Exchange Inc.","USD"
"ULTA","ULTA BEAUTY INC","Consumer Discretionary","Equity","15,778,377.67","0.04","15,778,377.67","41,591.00","379.37","United States","NASDAQ","USD"
"GIB.A","CGI INC","Information Technology","Equity","15,773,354.42","0.04","15,773,354.42","194,126.00","81.25","Canada","Toronto Stock Exchange","CAD"
"ALB","ALBEMARLE CORP","Materials","Equity","15,767,887.59","0.04","15,767,887.59","83,707.00","188.37","United States","New York Stock Exchange Inc.","USD"
"PARA","PARAMOUNT GLOBAL CLASS B","Communication","Equity","15,752,615.04","0.04","15,752,615.04","474,048.00","33.23","United States","NASDAQ","USD"
"4452","KAO CORP","Consumer Staples","Equity","15,745,475.34","0.04","15,745,475.34","376,324.00","41.84","Japan","Tokyo Stock Exchange","JPY"
"MDB","MONGODB INC CLASS A","Information Technology","Equity","15,651,009.85","0.04","15,651,009.85","46,235.00","338.51","United States","NASDAQ","USD"
"CSGN","CREDIT SUISSE GROUP AG","Financials","Equity","15,610,821.48","0.04","15,610,821.48","2,097,690.00","7.44","Switzerland","SIX Swiss Exchange","CHF"
"PPL","PPL CORP","Utilities","Equity","15,600,785.46","0.04","15,600,785.46","586,937.00","26.58","United States","New York Stock Exchange Inc.","USD"
"HOLX","HOLOGIC INC","Health Care","Equity","15,602,862.80","0.04","15,602,862.80","222,010.00","70.28","United States","NASDAQ","USD"
"2","CLP HOLDINGS LTD","Utilities","Equity","15,580,730.74","0.04","15,580,730.74","1,548,689.00","10.06","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"SUI","SUN COMMUNITIES REIT INC","Real Estate","Equity","15,500,626.68","0.04","15,500,626.68","86,196.00","179.83","United States","New York Stock Exchange Inc.","USD"
"AV.","AVIVA PLC","Financials","Equity","15,470,063.26","0.03","15,470,063.26","2,908,088.00","5.32","United Kingdom","London Stock Exchange","GBP"
"6178","JAPAN POST HOLDINGS LTD","Financials","Equity","15,404,776.96","0.03","15,404,776.96","1,942,600.00","7.93","Japan","Tokyo Stock Exchange","JPY"
"FLT","FLEETCOR TECHNOLOGIES INC","Information Technology","Equity","15,338,366.55","0.03","15,338,366.55","66,443.00","230.85","United States","New York Stock Exchange Inc.","USD"
"AVTR","AVANTOR INC","Health Care","Equity","15,336,201.66","0.03","15,336,201.66","450,138.00","34.07","United States","New York Stock Exchange Inc.","USD"
"DNB","DNB BANK","Financials","Equity","15,281,190.24","0.03","15,281,190.24","721,443.00","21.18","Norway","Oslo Bors Asa","NOK"
"TRI","THOMSON REUTERS CORP","Industrials","Equity","15,271,309.02","0.03","15,271,309.02","147,973.00","103.20","Canada","Toronto Stock Exchange","CAD"
"SAMPO","SAMPO","Financials","Equity","15,262,598.87","0.03","15,262,598.87","343,036.00","44.49","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","15,221,841.50","0.03","15,221,841.50","111,950.00","135.97","United States","New York Stock Exchange Inc.","USD"
"6752","PANASONIC CORP","Consumer Discretionary","Equity","15,180,742.34","0.03","15,180,742.34","1,607,703.00","9.44","Japan","Tokyo Stock Exchange","JPY"
"WAT","WATERS CORP","Health Care","Equity","15,161,669.19","0.03","15,161,669.19","47,441.00","319.59","United States","New York Stock Exchange Inc.","USD"
"RJF","RAYMOND JAMES INC","Financials","Equity","15,160,282.76","0.03","15,160,282.76","157,444.00","96.29","United States","New York Stock Exchange Inc.","USD"
"SBNY","SIGNATURE BANK","Financials","Equity","15,141,703.50","0.03","15,141,703.50","48,950.00","309.33","United States","NASDAQ","USD"
"ZS","ZSCALER INC","Information Technology","Equity","15,095,136.30","0.03","15,095,136.30","72,430.00","208.41","United States","NASDAQ","USD"
"TER","TERADYNE INC","Information Technology","Equity","15,072,107.24","0.03","15,072,107.24","137,069.00","109.96","United States","NASDAQ","USD"
"HUBS","HUBSPOT INC","Information Technology","Equity","15,036,825.90","0.03","15,036,825.90","34,410.00","436.99","United States","New York Stock Exchange Inc.","USD"
